012763 C- -------- CONJ ὅτι ὅτι ὅτι ὅτι
012763 RD ----NSM- D-NSM ἐκεῖνος ἐκεῖνος ἐκεῖνος ἐκεῖνος
012763 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
012763 A- ----NSM- A-NSM πλάνος πλάνος πλάνος πλάνος
012763 V- 3AAI-S-- V-2AAI-3S εἶπεν εἶπεν εἶπε(ν) λέγω
012763 D- -------- ADV ἔτι ἔτι ἔτι ἔτι
012763 V- -PAPNSM- V-PAP-NSM ζῶν· ζῶν ζῶν ζάω
012763 P- -------- PREP Μετὰ Μετὰ μετά μετά
012763 A- ----APF- A-APF τρεῖς τρεῖς τρεῖς τρεῖς
012763 N- ----APF- N-APF ἡμέρας ἡμέρας ἡμέρας ἡμέρα
012763 V- 1PPI-S-- V-PPI-1S ἐγείρομαι· ἐγείρομαι ἐγείρομαι ἐγείρω
012764 V- 2AAD-S-- V-AAM-2S κέλευσον κέλευσον κέλευσον κελεύω
012764 C- -------- CONJ οὖν οὖν οὖν οὖν
012764 V- -APN---- V-APN ἀσφαλισθῆναι ἀσφαλισθῆναι ἀσφαλισθῆναι ἀσφαλίζω
012764 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
012764 N- ----ASM- N-ASM τάφον τάφον τάφον τάφος
012764 P- -------- ADV ἕως ἕως ἕως ἕως
012764 RA ----GSF- T-GSF τῆς τῆς τῆς ὁ
012764 A- ----GSF- A-GSF τρίτης τρίτης τρίτης τρίτος
012764 N- ----GSF- N-GSF ἡμέρας, ἡμέρας ἡμέρας ἡμέρα
012764 C- -------- ADV-N μήποτε μήποτε μήποτε μήποτε
012764 V- -AAPNPM- V-2AAP-NPM ἐλθόντες ἐλθόντες ἐλθόντες ἔρχομαι
012764 RA ----NPM- T-NPM οἱ οἱ οἱ ὁ
012764 N- ----NPM- N-NPM μαθηταὶ μαθηταὶ μαθηταί μαθητής
012764 RP ----GSM- P-GSM ⸀αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
012764 V- 3AAS-P-- V-AAS-3P κλέψωσιν κλέψωσιν κλέψωσι(ν) κλέπτω
012764 RP ----ASM- P-ASM αὐτὸν αὐτὸν αὐτόν αὐτός
012764 C- -------- CONJ καὶ καὶ καί καί
012764 V- 3AAS-P-- V-2AAS-3P εἴπωσιν εἴπωσιν εἴπωσι(ν) λέγω
012764 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
012764 N- ----DSM- N-DSM λαῷ· λαῷ λαῷ λαός
012764 V- 3API-S-- V-API-3S Ἠγέρθη Ἠγέρθη ἠγέρθη ἐγείρω
012764 P- -------- PREP ἀπὸ ἀπὸ ἀπό ἀπό
012764 RA ----GPM- T-GPM τῶν τῶν τῶν ὁ
012764 A- ----GPM- A-GPM νεκρῶν, νεκρῶν νεκρῶν νεκρός
012764 C- -------- CONJ καὶ καὶ καί καί
012764 V- 3FMI-S-- V-FDI-3S ἔσται ἔσται ἔσται εἰμί
012764 RA ----NSF- T-NSF ἡ ἡ ἡ ὁ
012764 A- ----NSF- A-NSF-S ἐσχάτη ἐσχάτη ἐσχάτη ἔσχατος
012764 N- ----NSF- N-NSF πλάνη πλάνη πλάνη πλάνη
012764 A- ----NSFC A-NSF-C χείρων χείρων χείρων χείρων
012764 RA ----GSF- T-GSF τῆς τῆς τῆς ὁ
012764 A- ----GSF- A-GSF-S πρώτης. πρώτης πρώτης πρῶτος
012765 V- 3IAI-S-- V-IAI-3S ⸀ἔφη ἔφη ἔφη φημί
012765 RP ----DPM- P-DPM αὐτοῖς αὐτοῖς αὐτοῖς αὐτός
012765 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
012765 N- ----NSM- N-NSM Πιλᾶτος· Πιλᾶτος Πιλᾶτος Πιλᾶτος
012765 V- 2PAI-P-- V-PAI-2P Ἔχετε Ἔχετε ἔχετε ἔχω
012765 N- ----ASF- N-ASF κουστωδίαν· κουστωδίαν κουστωδίαν κουστωδία
012765 V- 2PAD-P-- V-PAM-2P ὑπάγετε ὑπάγετε ὑπάγετε ὑπάγω
012765 V- 2AMD-P-- V-ADM-2P ἀσφαλίσασθε ἀσφαλίσασθε ἀσφαλίσασθε ἀσφαλίζω
012765 C- -------- ADV ὡς ὡς ὡς ὡς
012765 V- 2XAI-P-- V-RAI-2P οἴδατε. οἴδατε οἴδατε οἶδα
012766 RA ----NPM- T-NPM οἱ οἱ οἱ ὁ
012766 C- -------- CONJ δὲ δὲ δέ δέ
012766 V- -APPNPM- V-AOP-NPM πορευθέντες πορευθέντες πορευθέντες πορεύομαι
012766 V- 3AMI-P-- V-ADI-3P ἠσφαλίσαντο ἠσφαλίσαντο ἠσφαλίσαντο ἀσφαλίζω
012766 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
012766 N- ----ASM- N-ASM τάφον τάφον τάφον τάφος
012766 V- -AAPNPM- V-AAP-NPM σφραγίσαντες σφραγίσαντες σφραγίσαντες σφραγίζω
012766 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
012766 N- ----ASM- N-ASM λίθον λίθον λίθον λίθος
012766 P- -------- PREP μετὰ μετὰ μετά μετά
012766 RA ----GSF- T-GSF τῆς τῆς τῆς ὁ
012766 N- ----GSF- N-GSF κουστωδίας. κουστωδίας κουστωδίας κουστωδία
012801 P- -------- ADV Ὀψὲ Ὀψὲ ὀψέ ὀψέ
012801 C- -------- CONJ δὲ δὲ δέ δέ
012801 N- ----GPN- N-GPN σαββάτων, σαββάτων σαββάτων σάββατον
012801 RA ----DSF- T-DSF τῇ τῇ τῇ ὁ
012801 V- -PAPDSF- V-PAP-DSF ἐπιφωσκούσῃ ἐπιφωσκούσῃ ἐπιφωσκούσῃ ἐπιφώσκω
012801 P- -------- PREP εἰς εἰς εἰς εἰς
012801 A- ----ASF- A-ASF μίαν μίαν μίαν εἷς
012801 N- ----GPN- N-GPN σαββάτων, σαββάτων σαββάτων σάββατον
012801 V- 3AAI-S-- V-2AAI-3S ἦλθεν ἦλθεν ἦλθε(ν) ἔρχομαι
012801 N- ----NSF- N-NSF ⸀Μαριὰμ Μαριὰμ Μαριάμ Μαριάμ
012801 RA ----NSF- T-NSF ἡ ἡ ἡ ὁ
012801 N- ----NSF- N-NSF Μαγδαληνὴ Μαγδαληνὴ Μαγδαληνή Μαγδαληνή
012801 C- -------- CONJ καὶ καὶ καί καί
012801 RA ----NSF- T-NSF ἡ ἡ ἡ ὁ
012801 A- ----NSF- A-NSF ἄλλη ἄλλη ἄλλη ἄλλος
012801 N- ----NSF- N-NSF Μαρία Μαρία Μαρία Μαρία
012801 V- -AAN---- V-AAN θεωρῆσαι θεωρῆσαι θεωρῆσαι θεωρέω
012801 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
012801 N- ----ASM- N-ASM τάφον. τάφον τάφον τάφος
012802 C- -------- CONJ καὶ καὶ καί καί
012802 X- -------- V-2AMM-2S ἰδοὺ ἰδοὺ ἰδού ἰδού
012802 N- ----NSM- N-NSM σεισμὸς σεισμὸς σεισμός σεισμός
012802 V- 3AMI-S-- V-2ADI-3S ἐγένετο ἐγένετο ἐγένετο γίνομαι
012802 A- ----NSM- A-NSM μέγας· μέγας μέγας μέγας
012802 N- ----NSM- N-NSM ἄγγελος ἄγγελος ἄγγελος ἄγγελος
012802 C- -------- CONJ γὰρ γὰρ γάρ γάρ
012802 N- ----GSM- N-GSM κυρίου κυρίου κυρίου κύριος
012802 V- -AAPNSM- V-2AAP-NSM καταβὰς καταβὰς καταβάς καταβαίνω
012802 P- -------- PREP ἐξ ἐξ ἐκ ἐκ
012802 N- ----GSM- N-GSM οὐρανοῦ οὐρανοῦ οὐρανοῦ οὐρανός
012802 C- -------- CONJ ⸀καὶ καὶ καί καί
012802 V- -AAPNSM- V-2AAP-NSM προσελθὼν προσελθὼν προσελθών προσέρχομαι
012802 V- 3AAI-S-- V-AAI-3S ἀπεκύλισε ἀπεκύλισε ἀπεκύλισε(ν) ἀποκυλίω
012802 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
012802 N- ----ASM- N-ASM ⸀λίθον λίθον λίθον λίθος
012802 C- -------- CONJ καὶ καὶ καί καί
012802 V- 3IMI-S-- V-INI-3S ἐκάθητο ἐκάθητο ἐκάθητο κάθημαι
012802 P- -------- ADV ἐπάνω ἐπάνω ἐπάνω ἐπάνω
012802 RP ----GSM- P-GSM αὐτοῦ. αὐτοῦ αὐτοῦ αὐτός
012803 V- 3IAI-S-- V-IAI-3S ἦν ἦν ἦν εἰμί
012803 C- -------- CONJ δὲ δὲ δέ δέ
012803 RA ----NSF- T-NSF ἡ ἡ ἡ ὁ
012803 N- ----NSF- N-NSF εἰδέα εἰδέα εἰδέα εἰδέα
012803 RP ----GSM- P-GSM αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
012803 C- -------- ADV ⸀ὡς ὡς ὡς ὡς
012803 N- ----NSF- N-NSF ἀστραπὴ ἀστραπὴ ἀστραπή ἀστραπή
012803 C- -------- CONJ καὶ καὶ καί καί
012803 RA ----NSN- T-NSN τὸ τὸ τό ὁ
012803 N- ----NSN- N-NSN ἔνδυμα ἔνδυμα ἔνδυμα ἔνδυμα
012803 RP ----GSM- P-GSM αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
012803 A- ----NSN- A-NSN λευκὸν λευκὸν λευκόν λευκός
012803 C- -------- ADV ὡς ὡς ὡς ὡς
012803 N- ----NSF- N-NSF χιών. χιών χιών χιών
012804 P- -------- PREP ἀπὸ ἀπὸ ἀπό ἀπό
012804 C- -------- CONJ δὲ δὲ δέ δέ
012804 RA ----GSM- T-GSM τοῦ τοῦ τοῦ ὁ
012804 N- ----GSM- N-GSM φόβου φόβου φόβου φόβος
012804 RP ----GSM- P-GSM αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
012804 V- 3API-P-- V-API-3P ἐσείσθησαν ἐσείσθησαν ἐσείσθησαν σείω
012804 RA ----NPM- T-NPM οἱ οἱ οἱ ὁ
012804 V- -PAPNPM- V-PAP-NPM τηροῦντες τηροῦντες τηροῦντες τηρέω
012804 C- -------- CONJ καὶ καὶ καί καί
012804 V- 3API-P-- V-AOI-3P ἐγενήθησαν ἐγενήθησαν ἐγενήθησαν γίνομαι
012804 C- -------- ADV ⸀ὡς ὡς ὡς ὡς
012804 A- ----NPM- A-NPM νεκροί. νεκροί νεκροί νεκρός
012805 V- -APPNSM- V-AOP-NSM ἀποκριθεὶς ἀποκριθεὶς ἀποκριθείς ἀποκρίνομαι
012805 C- -------- CONJ δὲ δὲ δέ δέ
012805 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
012805 N- ----NSM- N-NSM ἄγγελος ἄγγελος ἄγγελος ἄγγελος
012805 V- 3AAI-S-- V-2AAI-3S εἶπεν εἶπεν εἶπε(ν) λέγω
012805 RA ----DPF- T-DPF ταῖς ταῖς ταῖς ὁ
012805 N- ----DPF- N-DPF γυναιξίν· γυναιξίν γυναιξί(ν) γυνή
012805 D- -------- PRT-N Μὴ Μὴ μή μή
012805 V- 2PMD-P-- V-PNM-2P φοβεῖσθε φοβεῖσθε φοβεῖσθε φοβέομαι
012805 RP ----NP-- P-2NP ὑμεῖς, ὑμεῖς ὑμεῖς σύ
012805 V- 1XAI-S-- V-RAI-1S οἶδα οἶδα οἶδα οἶδα
012805 C- -------- CONJ γὰρ γὰρ γάρ γάρ
012805 C- -------- CONJ ὅτι ὅτι ὅτι ὅτι
012805 N- ----ASM- N-ASM Ἰησοῦν Ἰησοῦν Ἰησοῦν Ἰησοῦς
012805 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
012805 V- -XPPASM- V-RPP-ASM ἐσταυρωμένον ἐσταυρωμένον ἐσταυρωμένον σταυρόω
012805 V- 2PAI-P-- V-PAI-2P ζητεῖτε· ζητεῖτε ζητεῖτε ζητέω
012806 D- -------- PRT-N οὐκ οὐκ οὐ οὐ
012806 V- 3PAI-S-- V-PAI-3S ἔστιν ἔστιν ἐστί(ν) εἰμί
012806 D- -------- ADV ὧδε, ὧδε ὧδε ὧδε
012806 V- 3API-S-- V-API-3S ἠγέρθη ἠγέρθη ἠγέρθη ἐγείρω
012806 C- -------- CONJ γὰρ γὰρ γάρ γάρ
012806 C- -------- ADV καθὼς καθὼς καθώς καθώς
012806 V- 3AAI-S-- V-2AAI-3S εἶπεν· εἶπεν εἶπε(ν) λέγω
012806 D- -------- V-PAM-2P δεῦτε δεῦτε δεῦτε δεῦτε
012806 V- 2AAD-P-- V-2AAM-2P ἴδετε ἴδετε ἴδετε ὁράω
012806 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
012806 N- ----ASM- N-ASM τόπον τόπον τόπον τόπος
012806 D- -------- ADV ὅπου ὅπου ὅπου ὅπου
012806 V- 3IMI-S-- V-INI-3S ⸀ἔκειτο· ἔκειτο ἔκειτο κεῖμαι
012807 C- -------- CONJ καὶ καὶ καί καί
012807 A- ----ASN- ADV@ ταχὺ ταχὺ ταχύ ταχύ
012807 V- -APPNPF- V-AOP-NPF πορευθεῖσαι πορευθεῖσαι πορευθεῖσαι πορεύομαι
012807 V- 2AAD-P-- V-2AAM-2P εἴπατε εἴπατε εἴπατε λέγω
012807 RA ----DPM- T-DPM τοῖς τοῖς τοῖς ὁ
012807 N- ----DPM- N-DPM μαθηταῖς μαθηταῖς μαθηταῖς μαθητής
012807 RP ----GSM- P-GSM αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
012807 C- -------- CONJ ὅτι ὅτι ὅτι ὅτι
012807 V- 3API-S-- V-API-3S Ἠγέρθη Ἠγέρθη ἠγέρθη ἐγείρω
012807 P- -------- PREP ἀπὸ ἀπὸ ἀπό ἀπό
012807 RA ----GPM- T-GPM τῶν τῶν τῶν ὁ
012807 A- ----GPM- A-GPM νεκρῶν, νεκρῶν νεκρῶν νεκρός
012807 C- -------- CONJ καὶ καὶ καί καί
012807 X- -------- V-2AMM-2S ἰδοὺ ἰδοὺ ἰδού ἰδού
012807 V- 3PAI-S-- V-PAI-3S προάγει προάγει προάγει προάγω
012807 RP ----AP-- P-2AP ὑμᾶς ὑμᾶς ὑμᾶς σύ
012807 P- -------- PREP εἰς εἰς εἰς εἰς
012807 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
012807 N- ----ASF- N-ASF Γαλιλαίαν, Γαλιλαίαν Γαλιλαίαν Γαλιλαία
012807 D- -------- ADV ἐκεῖ ἐκεῖ ἐκεῖ ἐκεῖ
012807 RP ----ASM- P-ASM αὐτὸν αὐτὸν αὐτόν αὐτός
012807 V- 2FMI-P-- V-FDI-2P ὄψεσθε· ὄψεσθε ὄψεσθε ὁράω
012807 X- -------- V-2AMM-2S ἰδοὺ ἰδοὺ ἰδού ἰδού
012807 V- 1AAI-S-- V-2AAI-1S εἶπον εἶπον εἶπον λέγω
012807 RP ----DP-- P-2DP ὑμῖν. ὑμῖν ὑμῖν σύ
012808 C- -------- CONJ καὶ καὶ καί καί
012808 V- -AAPNPF- V-2AAP-NPF ⸀ἀπελθοῦσαι ἀπελθοῦσαι ἀπελθοῦσαι ἀπέρχομαι
012808 A- ----ASN- ADV@ ταχὺ ταχὺ ταχύ ταχύ
012808 P- -------- PREP ἀπὸ ἀπὸ ἀπό ἀπό
012808 RA ----GSN- T-GSN τοῦ τοῦ τοῦ ὁ
012808 N- ----GSN- N-GSN μνημείου μνημείου μνημείου μνημεῖον
012808 P- -------- PREP μετὰ μετὰ μετά μετά
012808 N- ----GSM- N-GSM φόβου φόβου φόβου φόβος
012808 C- -------- CONJ καὶ καὶ καί καί
012808 N- ----GSF- N-GSF χαρᾶς χαρᾶς χαρᾶς χαρά
012808 A- ----GSF- A-GSF μεγάλης μεγάλης μεγάλης μέγας
012808 V- 3AAI-P-- V-2AAI-3P ἔδραμον ἔδραμον ἔδραμον τρέχω
012808 V- -AAN---- V-AAN ἀπαγγεῖλαι ἀπαγγεῖλαι ἀπαγγεῖλαι ἀπαγγέλλω
012808 RA ----DPM- T-DPM τοῖς τοῖς τοῖς ὁ
012808 N- ----DPM- N-DPM μαθηταῖς μαθηταῖς μαθηταῖς μαθητής
012808 RP ----GSM- P-GSM αὐτοῦ. αὐτοῦ αὐτοῦ αὐτός
012809 C- -------- CONJ ⸀καὶ καὶ καί καί
012809 X- -------- V-2AMM-2S ⸀ἰδοὺ ἰδοὺ ἰδού ἰδού
012809 N- ----NSM- N-NSM Ἰησοῦς Ἰησοῦς Ἰησοῦς Ἰησοῦς
012809 V- 3AAI-S-- V-AAI-3S ⸀ὑπήντησεν ὑπήντησεν ὑπήντησε(ν) ὑπαντάω
012809 RP ----DPF- P-DPF αὐταῖς αὐταῖς αὐταῖς αὐτός
012809 V- -PAPNSM- V-PAP-NSM λέγων· λέγων λέγων λέγω
012809 V- 2PAD-P-- V-PAM-2P Χαίρετε· Χαίρετε χαίρετε χαίρω
012809 RA ----NPF- T-NPF αἱ αἱ αἱ ὁ
012809 C- -------- CONJ δὲ δὲ δέ δέ
012809 V- -AAPNPF- V-2AAP-NPF προσελθοῦσαι προσελθοῦσαι προσελθοῦσαι προσέρχομαι
012809 V- 3AAI-P-- V-AAI-3P ἐκράτησαν ἐκράτησαν ἐκράτησαν κρατέω
012809 RP ----GSM- P-GSM αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
012809 RA ----APM- T-APM τοὺς τοὺς τούς ὁ
012809 N- ----APM- N-APM πόδας πόδας πόδας πούς
012809 C- -------- CONJ καὶ καὶ καί καί
012809 V- 3AAI-P-- V-AAI-3P προσεκύνησαν προσεκύνησαν προσεκύνησαν προσκυνέω
012809 RP ----DSM- P-DSM αὐτῷ. αὐτῷ αὐτῷ αὐτός
012810 D- -------- ADV τότε τότε τότε τότε
012810 V- 3PAI-S-- V-PAI-3S λέγει λέγει λέγει λέγω
012810 RP ----DPF- P-DPF αὐταῖς αὐταῖς αὐταῖς αὐτός
012810 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
012810 N- ----NSM- N-NSM Ἰησοῦς· Ἰησοῦς Ἰησοῦς Ἰησοῦς
012810 D- -------- PRT-N Μὴ Μὴ μή μή
012810 V- 2PMD-P-- V-PNM-2P φοβεῖσθε· φοβεῖσθε φοβεῖσθε φοβέομαι
012810 V- 2PAD-P-- V-PAM-2P ὑπάγετε ὑπάγετε ὑπάγετε ὑπάγω
012810 V- 2AAD-P-- V-AAM-2P ἀπαγγείλατε ἀπαγγείλατε ἀπαγγείλατε ἀπαγγέλλω
012810 RA ----DPM- T-DPM τοῖς τοῖς τοῖς ὁ
012810 N- ----DPM- N-DPM ἀδελφοῖς ἀδελφοῖς ἀδελφοῖς ἀδελφός
012810 RP ----GS-- P-1GS μου μου μου ἐγώ
012810 C- -------- CONJ ἵνα ἵνα ἵνα ἵνα
012810 V- 3AAS-P-- V-2AAS-3P ἀπέλθωσιν ἀπέλθωσιν ἀπέλθωσι(ν) ἀπέρχομαι
012810 P- -------- PREP εἰς εἰς εἰς εἰς
012810 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
012810 N- ----ASF- N-ASF Γαλιλαίαν, Γαλιλαίαν Γαλιλαίαν Γαλιλαία
012810 C- -------- ADV-K κἀκεῖ κἀκεῖ κἀκεῖ κἀκεῖ
012810 RP ----AS-- P-1AS με με με ἐγώ
012810 V- 3FMI-P-- V-FDI-3P ὄψονται. ὄψονται ὄψονται ὁράω
012811 V- -PMPGPM- V-PNP-GPF@ Πορευομένων Πορευομένων πορευομένων πορεύομαι
012811 C- -------- CONJ δὲ δὲ δέ δέ
012811 RP ----GPF- P-GPF αὐτῶν αὐτῶν αὐτῶν αὐτός
012811 I- -------- V-2AMM-2S ἰδού ἰδού ἰδού ἰδού
012811 RI ----NPM- X-NPM τινες τινες τινες τις
012811 RA ----GSF- T-GSF τῆς τῆς τῆς ὁ
012811 N- ----GSF- N-GSF κουστωδίας κουστωδίας κουστωδίας κουστωδία
012811 V- -AAPNPM- V-2AAP-NPM ἐλθόντες ἐλθόντες ἐλθόντες ἔρχομαι
012811 P- -------- PREP εἰς εἰς εἰς εἰς
012811 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
012811 N- ----ASF- N-ASF πόλιν πόλιν πόλιν πόλις
012811 V- 3AAI-P-- V-AAI-3P ἀπήγγειλαν ἀπήγγειλαν ἀπήγγειλαν ἀπαγγέλλω
012811 RA ----DPM- T-DPM τοῖς τοῖς τοῖς ὁ
012811 N- ----DPM- N-DPM ἀρχιερεῦσιν ἀρχιερεῦσιν ἀρχιερεῦσι(ν) ἀρχιερεύς
012811 A- ----APN- A-APN ἅπαντα ἅπαντα ἅπαντα ἅπας
012811 RA ----APN- T-APN τὰ τὰ τά ὁ
012811 V- -AMPAPN- V-2ADP-APN γενόμενα. γενόμενα γενόμενα γίνομαι
012812 C- -------- CONJ καὶ καὶ καί καί
012812 V- -APPNPM- V-APP-NPM συναχθέντες συναχθέντες συναχθέντες συνάγω
012812 P- -------- PREP μετὰ μετὰ μετά μετά
012812 RA ----GPM- T-GPM τῶν τῶν τῶν ὁ
012812 A- ----GPM- A-GPM-C πρεσβυτέρων πρεσβυτέρων πρεσβυτέρων πρεσβύτερος
012812 N- ----ASN- N-ASN συμβούλιόν συμβούλιόν συμβούλιον συμβούλιον
012812 C- -------- PRT τε τε τέ τέ
012812 V- -AAPNPM- V-2AAP-NPM λαβόντες λαβόντες λαβόντες λαμβάνω
012812 N- ----APN- N-APN ἀργύρια ἀργύρια ἀργύρια ἀργύριον
012812 A- ----APN- A-APN ἱκανὰ ἱκανὰ ἱκανά ἱκανός
012812 V- 3AAI-P-- V-AAI-3P ἔδωκαν ἔδωκαν ἔδωκαν δίδωμι
012812 RA ----DPM- T-DPM τοῖς τοῖς τοῖς ὁ
012812 N- ----DPM- N-DPM στρατιώταις στρατιώταις στρατιώταις στρατιώτης
012813 V- -PAPNPM- V-PAP-NPM λέγοντες· λέγοντες λέγοντες λέγω
012813 V- 2AAD-P-- V-2AAM-2P Εἴπατε Εἴπατε εἴπατε λέγω
012813 C- -------- CONJ ὅτι ὅτι ὅτι ὅτι
012813 RA ----NPM- T-NPM Οἱ Οἱ οἱ ὁ
012813 N- ----NPM- N-NPM μαθηταὶ μαθηταὶ μαθηταί μαθητής
012813 RP ----GSM- P-GSM αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
012813 N- ----GSF- N-GSF νυκτὸς νυκτὸς νυκτός νύξ
012813 V- -AAPNPM- V-2AAP-NPM ἐλθόντες ἐλθόντες ἐλθόντες ἔρχομαι
